INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182028161,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,483,,4/15/2018 10:26,2018,4,Sunday,10,Part Three,RIVER ST,42.26355114,-71.10234053,"(42.26355114, -71.10234053)"
I182028160,2647,Other,THREATS TO DO BODILY HARM,C6,256,,4/14/2018 23:00,2018,4,Saturday,23,Part Two,MOUNT VERNON ST,42.31779354,-71.04210959,"(42.31779354, -71.04210959)"
I182028158,3502,Missing Person Located,MISSING PERSON - LOCATED,C11,337,,4/15/2018 10:36,2018,4,Sunday,10,Part Three,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)"
I182028155,1402,Vandalism,VANDALISM,B2,281,,4/15/2018 11:28,2018,4,Sunday,11,Part Two,WARREN PL,42.32793203,-71.08222598,"(42.32793203, -71.08222598)"
I182028154,613,Larceny,LARCENY SHOPLIFTING,E13,645,,4/15/2018 10:36,2018,4,Sunday,10,Part One,CENTRE ST,42.31193403,-71.1142909,"(42.31193403, -71.11429090)"
I182028153,3410,Towed,TOWED MOTOR VEHICLE,C11,364,,4/15/2018 10:30,2018,4,Sunday,10,Part Three,LAFIELD ST,42.29491782,-71.05943678,"(42.29491782, -71.05943678)"
I182028152,3410,Towed,TOWED MOTOR VEHICLE,A7, ,,4/15/2018 9:45,2018,4,Sunday,9,Part Three,BENNINGTON ST,,,"(0.00000000, 0.00000000)"
I182028151,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,329,,4/15/2018 10:09,2018,4,Sunday,10,Part Three,COLUMBIA RD,42.30591851,-71.07956586,"(42.30591851, -71.07956586)"
I182028150,3410,Towed,TOWED MOTOR VEHICLE,D4,153,,4/15/2018 9:03,2018,4,Sunday,9,Part Three,TREMONT ST,42.34149581,-71.07624518,"(42.34149581, -71.07624518)"
I182028148,560,Other Burglary,BURGLARY - OTHER - FORCE,D4,129,,4/15/2018 9:52,2018,4,Sunday,9,Part One,BOYLSTON ST,42.35157076,-71.07186599,"(42.35157076, -71.07186599)"
I182028148,2610,Other,TRESPASSING,D4,129,,4/15/2018 9:52,2018,4,Sunday,9,Part Two,BOYLSTON ST,42.35157076,-71.07186599,"(42.35157076, -71.07186599)"
I182028147,560,Other Burglary,BURGLARY - OTHER - FORCE,D4,166,,4/12/2018 8:00,2018,4,Thursday,8,Part One,UNION PARK ST,42.34174227,-71.07011004,"(42.34174227, -71.07011004)"
I182028145,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,379,,4/15/2018 10:25,2018,4,Sunday,10,Part Three,ADAMS ST,42.28580069,-71.05487321,"(42.28580069, -71.05487321)"
I182028143,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,294,,4/14/2018 18:00,2018,4,Saturday,18,Part One,SAINT JAMES ST,42.32703627,-71.08687838,"(42.32703627, -71.08687838)"
I182028142,3207,Property Found,PROPERTY - FOUND,E18, ,,4/15/2018 10:20,2018,4,Sunday,10,Part Three,,42.27260165,-71.12013867,"(42.27260165, -71.12013867)"
I182028140,2610,Other,TRESPASSING,B3,459,,4/15/2018 10:08,2018,4,Sunday,10,Part Two,GLENARM ST,42.30345952,-71.08134184,"(42.30345952, -71.08134184)"
I182028139,3007,Medical Assistance,SUDDEN DEATH,E13,650,,4/15/2018 9:59,2018,4,Sunday,9,Part Three,JAMAICA ST,42.30589325,-71.11708789,"(42.30589325, -71.11708789)"
I182028138,611,Larceny,LARCENY PICK-POCKET,B2,239,,4/15/2018 9:46,2018,4,Sunday,9,Part One,DUDLEY ST,42.31735472,-71.0658297,"(42.31735472, -71.06582970)"
I182028137,3410,Towed,TOWED MOTOR VEHICLE,C6, ,,4/14/2018 16:00,2018,4,Saturday,16,Part Three,,,,"(0.00000000, 0.00000000)"
I182028136,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,34,,4/15/2018 9:22,2018,4,Sunday,9,Part Three,COTTAGE ST,42.36692812,-71.03586824,"(42.36692812, -71.03586824)"
I182028135,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,348,,4/15/2018 9:05,2018,4,Sunday,9,Part Two,KIMBALL ST,42.30465964,-71.0580552,"(42.30465964, -71.05805520)"
I182028133,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,250,,4/15/2018 8:41,2018,4,Sunday,8,Part Three,SAVIN HILL AVE,42.31248165,-71.04829028,"(42.31248165, -71.04829028)"
I182028132,3410,Towed,TOWED MOTOR VEHICLE,E18,493,,4/15/2018 7:04,2018,4,Sunday,7,Part Three,MANION RD,42.26500018,-71.11414338,"(42.26500018, -71.11414338)"
I182028131,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E5,715,,4/15/2018 9:02,2018,4,Sunday,9,Part Three,GLENELLEN RD,42.2644748,-71.16386744,"(42.26447480, -71.16386744)"
I182028130,3115,Investigate Person,INVESTIGATE PERSON,B3,469,,4/15/2018 8:33,2018,4,Sunday,8,Part Three,WALK HILL ST,42.2790573,-71.09584789,"(42.27905730, -71.09584789)"
I182028129,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",A7,9,,4/15/2018 6:51,2018,4,Sunday,6,Part Two,ORIENT AVE,42.39166628,-71.01042824,"(42.39166628, -71.01042824)"
I182028129,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,A7,9,,4/15/2018 6:51,2018,4,Sunday,6,Part Three,ORIENT AVE,42.39166628,-71.01042824,"(42.39166628, -71.01042824)"
I182028128,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D4, ,,4/10/2018 18:00,2018,4,Tuesday,18,Part One,E NEWTON ST,,,"(0.00000000, 0.00000000)"
I182028127,3501,Missing Person Reported,MISSING PERSON,B3,446,,4/15/2018 9:09,2018,4,Sunday,9,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I182028127,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,,4/15/2018 9:09,2018,4,Sunday,9,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I182028125,3410,Towed,TOWED MOTOR VEHICLE,E13,302,,4/15/2018 8:22,2018,4,Sunday,8,Part Three,COLUMBUS AVE,42.32492546,-71.09839601,"(42.32492546, -71.09839601)"
I182028124,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,435,,4/15/2018 7:09,2018,4,Sunday,7,Part One,EDSON ST,42.28623708,-71.07768279,"(42.28623708, -71.07768279)"
I182028124,3301,Verbal Disputes,VERBAL DISPUTE,B3,435,,4/15/2018 7:09,2018,4,Sunday,7,Part Three,EDSON ST,42.28623708,-71.07768279,"(42.28623708, -71.07768279)"
I182028123,3114,Investigate Property,INVESTIGATE PROPERTY,D4, ,,4/15/2018 7:31,2018,4,Sunday,7,Part Three,BOYLSTON ST,,,"(0.00000000, 0.00000000)"
I182028122,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C6,199,,4/15/2018 6:30,2018,4,Sunday,6,Part Three,A ST,42.34111504,-71.05632465,"(42.34111504, -71.05632465)"
I182028121,617,Larceny,LARCENY THEFT FROM BUILDING,C11,356,,4/15/2018 5:57,2018,4,Sunday,5,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I182028119,3114,Investigate Property,INVESTIGATE PROPERTY,C6, ,,4/15/2018 3:50,2018,4,Sunday,3,Part Three,DISTRICT AVE,,,"(0.00000000, 0.00000000)"
I182028117,3115,Investigate Person,INVESTIGATE PERSON,, ,,4/15/2018 3:53,2018,4,Sunday,3,Part Three,ENGLEWOOD,-1,-1,"(-1.00000000, -1.00000000)"
I182028116,3114,Investigate Property,INVESTIGATE PROPERTY,E13,572,,4/15/2018 5:50,2018,4,Sunday,5,Part Three,DIXWELL ST,42.31433402,-71.09791405,"(42.31433402, -71.09791405)"
I182028115,613,Larceny,LARCENY SHOPLIFTING,C11,370,,4/15/2018 4:08,2018,4,Sunday,4,Part One,WILLIAM T MORRISSEY BLVD,42.29681643,-71.04853785,"(42.29681643, -71.04853785)"
I182028114,617,Larceny,LARCENY THEFT FROM BUILDING,B2,586,,4/15/2018 4:32,2018,4,Sunday,4,Part One,TERRACE ST,42.32746198,-71.09852527,"(42.32746198, -71.09852527)"
I182028112,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,428,,4/15/2018 4:52,2018,4,Sunday,4,Part Two,MORTON ST,42.28127425,-71.08654557,"(42.28127425, -71.08654557)"
I182028111,3115,Investigate Person,INVESTIGATE PERSON,B2,280,,4/15/2018 4:41,2018,4,Sunday,4,Part Three,DUDLEY ST,42.32872589,-71.08382217,"(42.32872589, -71.08382217)"
I182028110,2632,Evading Fare,EVADING FARE,B3,428,,4/15/2018 4:26,2018,4,Sunday,4,Part Two,BLUE HILL AVE,42.28200649,-71.09206838,"(42.28200649, -71.09206838)"
I182028109,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,17,,4/15/2018 3:44,2018,4,Sunday,3,Part Three,SARATOGA ST,42.37995948,-71.02733215,"(42.37995948, -71.02733215)"
I182028108,3410,Towed,TOWED MOTOR VEHICLE,B2,329,,4/14/2018 23:36,2018,4,Saturday,23,Part Three,WASHINGTON ST,42.30775024,-71.08273084,"(42.30775024, -71.08273084)"
I182028106,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,238,,4/14/2018 23:30,2018,4,Saturday,23,Part Three,WENDOVER ST,42.31820434,-71.06657287,"(42.31820434, -71.06657287)"
I182028105,1402,Vandalism,VANDALISM,A1,84,,4/15/2018 2:05,2018,4,Sunday,2,Part Two,HANOVER ST,42.36363208,-71.05464408,"(42.36363208, -71.05464408)"
I182028104,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,794,,4/14/2018 22:30,2018,4,Saturday,22,Part One,COMMONWEALTH AVE,42.34835708,-71.13645291,"(42.34835708, -71.13645291)"
I182028102,3301,Verbal Disputes,VERBAL DISPUTE,B2,265,,4/15/2018 2:43,2018,4,Sunday,2,Part Three,IRWIN AVE,42.3214622,-71.0780367,"(42.32146220, -71.07803670)"
I182028101,1831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,D4,130,,4/15/2018 2:29,2018,4,Sunday,2,Part Two,BLAGDEN ST,42.349104,-71.077265,"(42.34910400, -71.07726500)"
I182028098,613,Larceny,LARCENY SHOPLIFTING,C11,370,,4/15/2018 1:59,2018,4,Sunday,1,Part One,WILLIAM T MORRISSEY BLVD,42.29767279,-71.04941018,"(42.29767279, -71.04941018)"
I182028098,3207,Property Found,PROPERTY - FOUND,C11,370,,4/15/2018 1:59,2018,4,Sunday,1,Part Three,WILLIAM T MORRISSEY BLVD,42.29767279,-71.04941018,"(42.29767279, -71.04941018)"
I182028097,3115,Investigate Person,INVESTIGATE PERSON,B3,455,,4/15/2018 0:45,2018,4,Sunday,24,Part Three,RADCLIFFE ST,42.30020194,-71.07835353,"(42.30020194, -71.07835353)"
I182028096,3410,Towed,TOWED MOTOR VEHICLE,A7,23,,4/15/2018 2:43,2018,4,Sunday,2,Part Three,BENNINGTON ST,42.37546983,-71.03730221,"(42.37546983, -71.03730221)"
I182028095,1402,Vandalism,VANDALISM,D14,796,,4/15/2018 2:25,2018,4,Sunday,2,Part Two,CHESTER ST,42.35159398,-71.12865659,"(42.35159398, -71.12865659)"
I182028094,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,C11,336,,4/15/2018 2:25,2018,4,Sunday,2,Part Two,HAMILTON ST,42.30816879,-71.06964861,"(42.30816879, -71.06964861)"
I182028093,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,561,,4/15/2018 2:00,2018,4,Sunday,2,Part Two,BROWN AVE,42.28494535,-71.12054633,"(42.28494535, -71.12054633)"
I182028092,3115,Investigate Person,INVESTIGATE PERSON,D4, ,,4/15/2018 1:47,2018,4,Sunday,1,Part Three,BERKELEY ST,,,"(0.00000000, 0.00000000)"
I182028091,3410,Towed,TOWED MOTOR VEHICLE,B2,331,,4/15/2018 0:36,2018,4,Sunday,24,Part Three,COLUMBIA RD,42.31323896,-71.06822206,"(42.31323896, -71.06822206)"
I182028090,3114,Investigate Property,INVESTIGATE PROPERTY,D14,802,,4/15/2018 1:37,2018,4,Sunday,1,Part Three,HARVARD TER,42.3539856,-71.13291937,"(42.35398560, -71.13291937)"
I182028089,3304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,B2,606,,4/14/2018 23:09,2018,4,Saturday,23,Part Three,PARKER HILL AVE,42.33174951,-71.10958584,"(42.33174951, -71.10958584)"
I182028088,3304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,B2,586,,4/15/2018 1:41,2018,4,Sunday,1,Part Three,HILLSIDE ST,42.33013124,-71.10138008,"(42.33013124, -71.10138008)"
I182028087,3304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,B2,604,,4/15/2018 0:30,2018,4,Sunday,24,Part Three,CALUMET ST,42.33134833,-71.10322483,"(42.33134833, -71.10322483)"
I182028086,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,175,,4/14/2018 23:54,2018,4,Saturday,23,Part Three,SOUTHAMPTON ST,42.3318188,-71.06868237,"(42.33181880, -71.06868237)"
I182028085,3304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,B2,604,,4/14/2018 23:51,2018,4,Saturday,23,Part Three,DARLING ST,42.3317875,-71.1056269,"(42.33178750, -71.10562690)"
I182028084,3301,Verbal Disputes,VERBAL DISPUTE,B2,263,,4/15/2018 0:30,2018,4,Sunday,24,Part Three,BLUE HILL AVE,42.3238605,-71.07600196,"(42.32386050, -71.07600196)"
I182028082,801,Simple Assault,ASSAULT - SIMPLE,A1,75,,4/15/2018 0:50,2018,4,Sunday,24,Part Two,FRIEND ST,42.36439256,-71.06093185,"(42.36439256, -71.06093185)"
I182028082,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,75,,4/15/2018 0:50,2018,4,Sunday,24,Part Two,FRIEND ST,42.36439256,-71.06093185,"(42.36439256, -71.06093185)"
I182028081,3111,License Violation,LICENSE PREMISE VIOLATION,A1,117,,4/15/2018 1:52,2018,4,Sunday,1,Part Three,STUART ST,42.35103105,-71.06373331,"(42.35103105, -71.06373331)"
I182028081,2204,Liquor Violation,LIQUOR LAW VIOLATION,A1,117,,4/15/2018 1:52,2018,4,Sunday,1,Part Two,STUART ST,42.35103105,-71.06373331,"(42.35103105, -71.06373331)"
I182028080,617,Larceny,LARCENY THEFT FROM BUILDING,C11,396,,4/14/2018 18:37,2018,4,Saturday,18,Part One,MELBOURNE ST,42.29109287,-71.06594539,"(42.29109287, -71.06594539)"
I182028079,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,822,,4/15/2018 1:04,2018,4,Sunday,1,Part Two,MARGARETTA DR,42.25577653,-71.14547503,"(42.25577653, -71.14547503)"
I182028078,3410,Towed,TOWED MOTOR VEHICLE,C6,186,,4/15/2018 0:57,2018,4,Sunday,24,Part Three,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
I182028076,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,,4/14/2018 23:20,2018,4,Saturday,23,Part Three,BRIGHTON AVE,,,"(0.00000000, 0.00000000)"
I182028075,1806,Drug Violation,DRUGS - CLASS B TRAFFICKING OVER 18 GRAMS,B2,320,,4/15/2018 0:45,2018,4,Sunday,24,Part Two,HOWLAND ST,42.31118036,-71.08311324,"(42.31118036, -71.08311324)"
I182028075,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2,320,,4/15/2018 0:45,2018,4,Sunday,24,Part Two,HOWLAND ST,42.31118036,-71.08311324,"(42.31118036, -71.08311324)"
I182028075,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,320,,4/15/2018 0:45,2018,4,Sunday,24,Part Three,HOWLAND ST,42.31118036,-71.08311324,"(42.31118036, -71.08311324)"
I182028074,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,905,,4/14/2018 21:38,2018,4,Saturday,21,Part Two,E BROOKLINE ST,42.33926764,-71.07208833,"(42.33926764, -71.07208833)"
I182028073,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,, ,,4/14/2018 23:47,2018,4,Saturday,23,Part Three,,42.33288414,-71.08105019,"(42.33288414, -71.08105019)"
I182028071,617,Larceny,LARCENY THEFT FROM BUILDING,D4,137,,4/15/2018 0:00,2018,4,Sunday,24,Part One,NEWBURY ST,42.35059717,-71.07881031,"(42.35059717, -71.07881031)"
I182028071,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D4,137,,4/15/2018 0:00,2018,4,Sunday,24,Part One,NEWBURY ST,42.35059717,-71.07881031,"(42.35059717, -71.07881031)"
I182028071,2610,Other,TRESPASSING,D4,137,,4/15/2018 0:00,2018,4,Sunday,24,Part Two,NEWBURY ST,42.35059717,-71.07881031,"(42.35059717, -71.07881031)"
I182028069,3501,Missing Person Reported,MISSING PERSON,E18,492,,4/14/2018 22:13,2018,4,Saturday,22,Part Three,WOOD AVE,42.26839985,-71.11127345,"(42.26839985, -71.11127345)"
I182028069,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,492,,4/14/2018 22:13,2018,4,Saturday,22,Part Three,WOOD AVE,42.26839985,-71.11127345,"(42.26839985, -71.11127345)"
I182028068,3201,Property Lost,PROPERTY - LOST,D4,627,,4/14/2018 22:00,2018,4,Saturday,22,Part Three,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I182028067,3201,Property Lost,PROPERTY - LOST,A1,77,,4/15/2018 0:05,2018,4,Sunday,24,Part Three,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I182028066,1402,Vandalism,VANDALISM,C11,355,,4/14/2018 23:00,2018,4,Saturday,23,Part Two,ADAMS ST,42.29604546,-71.05635478,"(42.29604546, -71.05635478)"
I182028065,3111,License Violation,LICENSE PREMISE VIOLATION,C6,207,,4/14/2018 23:52,2018,4,Saturday,23,Part Three,LIBERTY DR,42.35447654,-71.04539606,"(42.35447654, -71.04539606)"
I182028063,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,495,,4/14/2018 23:02,2018,4,Saturday,23,Part Three,GREENWOOD CIR,42.264856,-71.11999001,"(42.26485600, -71.11999001)"
I182028063,3501,Missing Person Reported,MISSING PERSON,E18,495,,4/14/2018 23:02,2018,4,Saturday,23,Part Three,GREENWOOD CIR,42.264856,-71.11999001,"(42.26485600, -71.11999001)"
I182028062,3115,Investigate Person,INVESTIGATE PERSON,E18,536,,4/14/2018 22:00,2018,4,Saturday,22,Part Three,DIETZ RD,42.2509639,-71.14284317,"(42.25096390, -71.14284317)"
I182028060,3501,Missing Person Reported,MISSING PERSON,B2,281,,4/14/2018 23:29,2018,4,Saturday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I182028060,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,281,,4/14/2018 23:29,2018,4,Saturday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I182028058,3111,License Violation,LICENSE PREMISE VIOLATION,C6,206,,4/14/2018 23:03,2018,4,Saturday,23,Part Three,SEAPORT BLVD,42.35325379,-71.0487241,"(42.35325379, -71.04872410)"
I182028058,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,C6,206,,4/14/2018 23:03,2018,4,Saturday,23,Part Two,SEAPORT BLVD,42.35325379,-71.0487241,"(42.35325379, -71.04872410)"
I182028057,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,326,,4/14/2018 22:34,2018,4,Saturday,22,Part Three,FAYSTON ST,42.31224327,-71.07549901,"(42.31224327, -71.07549901)"
I182028056,3410,Towed,TOWED MOTOR VEHICLE,A1,121,,4/14/2018 22:39,2018,4,Saturday,22,Part Three,CHARLES ST S,42.35031462,-71.06670795,"(42.35031462, -71.06670795)"
I182028055,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,D4,274,,4/14/2018 22:17,2018,4,Saturday,22,Part Three,TREMONT ST,42.33766029,-71.08339201,"(42.33766029, -71.08339201)"
I182028054,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,451,,4/14/2018 21:53,2018,4,Saturday,21,Part Three,PARK ST,42.29514574,-71.07434139,"(42.29514574, -71.07434139)"
I182028053,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,389,,4/14/2018 21:51,2018,4,Saturday,21,Part Three,MILTON ST,42.28026861,-71.05566181,"(42.28026861, -71.05566181)"
I182028052,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11, ,,4/14/2018 22:21,2018,4,Saturday,22,Part Three,,42.29810706,-71.06246102,"(42.29810706, -71.06246102)"
I182028051,3201,Property Lost,PROPERTY - LOST,B2,282,,4/14/2018 22:44,2018,4,Saturday,22,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182028048,724,Auto Theft,AUTO THEFT,B2,288,,4/14/2018 22:21,2018,4,Saturday,22,Part One,ROXBURY ST,42.3296087,-71.08462109,"(42.32960870, -71.08462109)"
I182028047,3207,Property Found,PROPERTY - FOUND,B2,311,,4/14/2018 22:30,2018,4,Saturday,22,Part Three,WARREN ST,42.31865102,-71.08162344,"(42.31865102, -71.08162344)"
I182028046,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",C6,222,,4/14/2018 21:50,2018,4,Saturday,21,Part Three,I ST,42.33683364,-71.039951,"(42.33683364, -71.03995100)"
I182028045,617,Larceny,LARCENY THEFT FROM BUILDING,D4,625,,4/13/2018 22:30,2018,4,Friday,22,Part One,JERSEY ST,42.34241899,-71.09678306,"(42.34241899, -71.09678306)"
I182028044,3410,Towed,TOWED MOTOR VEHICLE,B2, ,,4/14/2018 16:49,2018,4,Saturday,16,Part Three,DENNISON ST,,,"(0.00000000, 0.00000000)"
I182028043,3115,Investigate Person,INVESTIGATE PERSON,E13,303,,4/14/2018 21:24,2018,4,Saturday,21,Part Three,W WALNUT PARK,42.31819906,-71.10008709,"(42.31819906, -71.10008709)"
I182028041,3114,Investigate Property,INVESTIGATE PROPERTY,B2,315,,4/14/2018 22:16,2018,4,Saturday,22,Part Three,CRAWFORD ST,42.3125497,-71.08757081,"(42.31254970, -71.08757081)"
I182028039,3201,Property Lost,PROPERTY - LOST,B2,603,,4/14/2018 22:06,2018,4,Saturday,22,Part Three,TREMONT ST,42.33380683,-71.10377843,"(42.33380683, -71.10377843)"
I182028038,3115,Investigate Person,INVESTIGATE PERSON,C11,344,,4/14/2018 21:57,2018,4,Saturday,21,Part Three,BOWDOIN ST,42.30030819,-71.07206425,"(42.30030819, -71.07206425)"
I182028036,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A1,113,,4/14/2018 21:24,2018,4,Saturday,21,Part Three,SUMMER ST,42.35332464,-71.05727637,"(42.35332464, -71.05727637)"
I182028035,3301,Verbal Disputes,VERBAL DISPUTE,B3,466,,4/14/2018 17:32,2018,4,Saturday,17,Part Three,BLUE HILL AVE,42.28302721,-71.09197317,"(42.28302721, -71.09197317)"
I182028034,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B2,281,,4/14/2018 20:59,2018,4,Saturday,20,Part Three,MORELAND ST,42.32492328,-71.08069053,"(42.32492328, -71.08069053)"
I182028033,3410,Towed,TOWED MOTOR VEHICLE,B2,311,,4/14/2018 21:01,2018,4,Saturday,21,Part Three,CLIFFORD ST,42.31985444,-71.07972518,"(42.31985444, -71.07972518)"
I182028032,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14,752,,4/14/2018 20:34,2018,4,Saturday,20,Part Three,LANGLEY RD,42.34936718,-71.16554188,"(42.34936718, -71.16554188)"
I182028031,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,D14,755,,4/14/2018 21:22,2018,4,Saturday,21,Part Three,ATKINS ST,42.35183292,-71.17089633,"(42.35183292, -71.17089633)"
I182028030,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,220,,4/14/2018 20:57,2018,4,Saturday,20,Part Three,THOMAS PARK,42.33359999,-71.04524644,"(42.33359999, -71.04524644)"
I182028029,1402,Vandalism,VANDALISM,B3,463,,4/14/2018 20:01,2018,4,Saturday,20,Part Two,BLUE HILL AVE,42.2973366,-71.08729604,"(42.29733660, -71.08729604)"
I182028028,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E5,723,,4/14/2018 16:47,2018,4,Saturday,16,Part Three,VFW PKWY,42.26623736,-71.16843346,"(42.26623736, -71.16843346)"
I182028022,724,Auto Theft,AUTO THEFT,D4,168,,4/14/2018 19:05,2018,4,Saturday,19,Part One,HARRISON AVE,42.33790301,-71.07145236,"(42.33790301, -71.07145236)"
I182028021,613,Larceny,LARCENY SHOPLIFTING,C6, ,,4/14/2018 19:48,2018,4,Saturday,19,Part One,DISTRICT AVE,,,"(0.00000000, 0.00000000)"
I182028020,3501,Missing Person Reported,MISSING PERSON,E13,606,,4/13/2018 20:00,2018,4,Friday,20,Part Three,S HUNTINGTON AVE,42.32955246,-71.11112429,"(42.32955246, -71.11112429)"
I182028019,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A1, ,,4/14/2018 19:55,2018,4,Saturday,19,Part Three,BATTERY ST,,,"(0.00000000, 0.00000000)"
I182028018,2647,Other,THREATS TO DO BODILY HARM,A1,108,,4/14/2018 19:44,2018,4,Saturday,19,Part Two,PEARL ST,42.35488211,-71.05369166,"(42.35488211, -71.05369166)"
I182028017,3115,Investigate Person,INVESTIGATE PERSON,D4, ,,4/14/2018 20:00,2018,4,Saturday,20,Part Three,,42.34091616,-71.09852024,"(42.34091616, -71.09852024)"
I182028015,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,220,,4/14/2018 17:30,2018,4,Saturday,17,Part One,DORCHESTER ST,42.33535781,-71.04590903,"(42.33535781, -71.04590903)"
I182028015,1402,Vandalism,VANDALISM,C6,220,,4/14/2018 17:30,2018,4,Saturday,17,Part Two,DORCHESTER ST,42.33535781,-71.04590903,"(42.33535781, -71.04590903)"
