INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152060070,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,811,,7/20/2015 18:58,2015,7,Monday,18,Part One,FRANKLIN ST,42.36170369,-71.13089577,"(42.36170369, -71.13089577)"
I152060069,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,397,,7/20/2015 10:00,2015,7,Monday,10,Part One,BRENT ST,42.28981696,-71.06760634,"(42.28981696, -71.06760634)"
I152060068,301,Robbery,ROBBERY - STREET,B3,908,,7/20/2015 19:46,2015,7,Monday,19,Part One,FERMOY HEIGHTS AVE,42.29540815,-71.08975446,"(42.29540815, -71.08975446)"
I152060068,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,908,,7/20/2015 19:46,2015,7,Monday,19,Part Two,FERMOY HEIGHTS AVE,42.29540815,-71.08975446,"(42.29540815, -71.08975446)"
I152060067,1846,Drug Violation,DRUGS - POSS CLASS E,E18,501,,7/20/2015 19:30,2015,7,Monday,19,Part Two,CUMMINS HWY,42.2796959,-71.11832827,"(42.27969590, -71.11832827)"
I152060067,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E18,501,,7/20/2015 19:30,2015,7,Monday,19,Part Two,CUMMINS HWY,42.2796959,-71.11832827,"(42.27969590, -71.11832827)"
I152060066,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,936,,7/20/2015 19:34,2015,7,Monday,19,Part One,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I152060066,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,936,,7/20/2015 19:34,2015,7,Monday,19,Part Two,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I152060065,3301,Verbal Disputes,VERBAL DISPUTE,C11,364,,7/20/2015 19:13,2015,7,Monday,19,Part Three,GINITA ST,42.29457893,-71.05750898,"(42.29457893, -71.05750898)"
I152060064,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,432,,7/20/2015 19:43,2015,7,Monday,19,Part Two,WOODROW AVE,42.28756451,-71.08223781,"(42.28756451, -71.08223781)"
I152060063,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,809,,7/18/2015 20:00,2015,7,Saturday,20,Part Two,ADAMSON ST,42.35826604,-71.13520407,"(42.35826604, -71.13520407)"
I152060062,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,481,,7/20/2015 19:18,2015,7,Monday,19,Part Two,ROCKDALE ST,42.26652466,-71.0985532,"(42.26652466, -71.09855320)"
I152060060,1845,Drug Violation,DRUGS - POSS CLASS D,C11,337,,7/20/2015 19:28,2015,7,Monday,19,Part Two,COLUMBIA RD,42.30645148,-71.07730382,"(42.30645148, -71.07730382)"
I152060059,301,Robbery,ROBBERY - STREET,B2,276,,7/20/2015 19:59,2015,7,Monday,19,Part One,WASHINGTON ST,42.33195363,-71.08170278,"(42.33195363, -71.08170278)"
I152060058,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,596,,7/19/2015 21:00,2015,7,Sunday,21,Part One,BEACON ST,42.35055412,-71.09056227,"(42.35055412, -71.09056227)"
I152060058,1402,Vandalism,VANDALISM,D4,596,,7/19/2015 21:00,2015,7,Sunday,21,Part Two,BEACON ST,42.35055412,-71.09056227,"(42.35055412, -71.09056227)"
I152060057,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,E13,572,,7/20/2015 18:13,2015,7,Monday,18,Part Two,WASHINGTON ST,42.31485546,-71.0992241,"(42.31485546, -71.09922410)"
I152060056,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",D14,776,,7/20/2015 19:20,2015,7,Monday,19,Part Three,COLBORNE RD,42.3422176,-71.14605221,"(42.34221760, -71.14605221)"
I152060055,3301,Verbal Disputes,VERBAL DISPUTE,E13,509,,7/20/2015 19:05,2015,7,Monday,19,Part Three,HYDE PARK AVE,42.29697913,-71.11561599,"(42.29697913, -71.11561599)"
I152060054,1402,Vandalism,VANDALISM,B3,444,,7/20/2015 19:21,2015,7,Monday,19,Part Two,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)"
I152060054,2610,Other,TRESPASSING,B3,444,,7/20/2015 19:21,2015,7,Monday,19,Part Two,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)"
I152060052,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D14,777,,7/20/2015 19:30,2015,7,Monday,19,Part Three,SHEPARD ST,42.34600153,-71.15112006,"(42.34600153, -71.15112006)"
I152060051,1402,Vandalism,VANDALISM,D4,170,,7/19/2015 11:00,2015,7,Sunday,11,Part Two,MASSACHUSETTS AVE,42.336955,-71.07747,"(42.33695500, -71.07747000)"
I152060050,3410,Towed,TOWED MOTOR VEHICLE,B2,293,,7/20/2015 18:11,2015,7,Monday,18,Part Three,GUILD ST,42.32632116,-71.08832542,"(42.32632116, -71.08832542)"
I152060049,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7,26,,7/20/2015 19:11,2015,7,Monday,19,Part Two,BORDER ST,42.38051931,-71.04020563,"(42.38051931, -71.04020563)"
I152060049,1874,Drug Violation,DRUGS - OTHER,A7,26,,7/20/2015 19:11,2015,7,Monday,19,Part Two,BORDER ST,42.38051931,-71.04020563,"(42.38051931, -71.04020563)"
I152060048,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,351,,7/17/2015 20:00,2015,7,Friday,20,Part Two,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)"
I152060046,1402,Vandalism,VANDALISM,E18,520,,7/20/2015 14:00,2015,7,Monday,14,Part Two,EVERETT ST,42.25746471,-71.12170562,"(42.25746471, -71.12170562)"
I152060045,3125,Warrant Arrests,WARRANT ARREST,B2,312,,7/20/2015 18:26,2015,7,Monday,18,Part Three,HOLLANDER ST,42.31612964,-71.0910892,"(42.31612964, -71.09108920)"
I152060041,3115,Investigate Person,INVESTIGATE PERSON,A7,4,,7/20/2015 17:50,2015,7,Monday,17,Part Three,BAYSWATER ST,42.38248472,-70.99982811,"(42.38248472, -70.99982811)"
I152060040,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,334,,7/19/2015 21:00,2015,7,Sunday,21,Part Three,QUINCY ST,42.30887534,-71.06601232,"(42.30887534, -71.06601232)"
I152060039,1874,Drug Violation,DRUGS - OTHER,C11,289,,7/20/2015 0:00,2015,7,Monday,0,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I152060038,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,55,,7/19/2015 10:00,2015,7,Sunday,10,Part One,BARTLETT ST,42.37783052,-71.06298221,"(42.37783052, -71.06298221)"
I152060037,3125,Warrant Arrests,WARRANT ARREST,C6,177,,7/20/2015 17:45,2015,7,Monday,17,Part Three,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I152060037,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,177,,7/20/2015 17:45,2015,7,Monday,17,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I152060037,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,177,,7/20/2015 17:45,2015,7,Monday,17,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I152060035,1874,Drug Violation,DRUGS - OTHER,C11,289,,7/20/2015 18:58,2015,7,Monday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I152060033,1874,Drug Violation,DRUGS - OTHER,C11,289,,7/20/2015 18:56,2015,7,Monday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I152060032,619,Larceny,LARCENY ALL OTHERS,B3,444,,7/20/2015 15:00,2015,7,Monday,15,Part One,ESMOND ST,42.29861988,-71.08511004,"(42.29861988, -71.08511004)"
I152060031,1874,Drug Violation,DRUGS - OTHER,C11,289,,7/20/2015 18:54,2015,7,Monday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I152060029,3410,Towed,TOWED MOTOR VEHICLE,D4,137,,7/20/2015 18:27,2015,7,Monday,18,Part Three,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)"
I152060026,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A15,41,,7/20/2015 17:41,2015,7,Monday,17,Part Three,FERRIN ST,42.37749855,-71.05877382,"(42.37749855, -71.05877382)"
I152060025,1845,Drug Violation,DRUGS - POSS CLASS D,E5,563,,7/20/2015 15:16,2015,7,Monday,15,Part Two,FIRTH RD,42.28861715,-71.12579957,"(42.28861715, -71.12579957)"
I152060024,613,Larceny,LARCENY SHOPLIFTING,E18,525,,7/20/2015 18:13,2015,7,Monday,18,Part One,TRUMAN PKWY,42.24124926,-71.12629908,"(42.24124926, -71.12629908)"
I152060023,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,763,,7/20/2015 16:57,2015,7,Monday,16,Part Three,BENNETT ST,42.35188271,-71.1564776,"(42.35188271, -71.15647760)"
I152060021,1001,Counterfeiting,FORGERY / COUNTERFEITING,B2,297,,7/20/2015 17:00,2015,7,Monday,17,Part Two,DALE ST,42.32074773,-71.08179833,"(42.32074773, -71.08179833)"
I152060021,3125,Warrant Arrests,WARRANT ARREST,B2,297,,7/20/2015 17:00,2015,7,Monday,17,Part Three,DALE ST,42.32074773,-71.08179833,"(42.32074773, -71.08179833)"
I152060020,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,306,,7/20/2015 18:19,2015,7,Monday,18,Part Three,DIMOCK ST,42.318821,-71.09530034,"(42.31882100, -71.09530034)"
I152060018,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,A7,16,,7/20/2015 17:11,2015,7,Monday,17,Part Two,FALCON ST,42.38196242,-71.0318446,"(42.38196242, -71.03184460)"
I152060018,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7,16,,7/20/2015 17:11,2015,7,Monday,17,Part Two,FALCON ST,42.38196242,-71.0318446,"(42.38196242, -71.03184460)"
I152060017,2647,Other,THREATS TO DO BODILY HARM,B3,438,,7/20/2015 16:30,2015,7,Monday,16,Part Two,TALBOT AVE,42.29138891,-71.07599527,"(42.29138891, -71.07599527)"
I152060015,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6, ,,7/20/2015 15:43,2015,7,Monday,15,Part Three,COLUMBIA RD,42.329524,-71.03558397,"(42.32952400, -71.03558397)"
I152060014,1402,Vandalism,VANDALISM,C11,257,,7/20/2015 16:48,2015,7,Monday,16,Part Two,WINDERMERE RD,42.31424363,-71.06258627,"(42.31424363, -71.06258627)"
I152060011,3125,Warrant Arrests,WARRANT ARREST,A1,102,,7/20/2015 17:12,2015,7,Monday,17,Part Three,WASHINGTON ST,42.35591935,-71.06000539,"(42.35591935, -71.06000539)"
I152060010,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,785,,7/14/2015 20:30,2015,7,Tuesday,20,Part One,COMMONWEALTH AVE,42.34241352,-71.14460462,"(42.34241352, -71.14460462)"
I152060009,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,130,,7/20/2015 7:50,2015,7,Monday,7,Part One,DARTMOUTH ST,42.34762277,-71.07606735,"(42.34762277, -71.07606735)"
I152060007,3115,Investigate Person,INVESTIGATE PERSON,E13,637,,7/20/2015 15:48,2015,7,Monday,15,Part Three,SPRING PARK AVE,42.31729447,-71.11157759,"(42.31729447, -71.11157759)"
I152060004,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7,27,,7/20/2015 17:12,2015,7,Monday,17,Part Two,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)"
I152060004,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,A7,27,,7/20/2015 17:12,2015,7,Monday,17,Part Two,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)"
I152060004,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A7,27,,7/20/2015 17:12,2015,7,Monday,17,Part Two,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)"
I152060004,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,A7,27,,7/20/2015 17:12,2015,7,Monday,17,Part Two,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)"
I152060004,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,A7,27,,7/20/2015 17:12,2015,7,Monday,17,Part Two,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)"
I152060003,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,150,,7/17/2015 0:00,2015,7,Friday,0,Part Two,APPLETON ST,42.34539406,-71.07380247,"(42.34539406, -71.07380247)"
I152060002,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,C6,191,,7/20/2015 17:00,2015,7,Monday,17,Part Two,DORCHESTER AVE,42.3290376,-71.05694505,"(42.32903760, -71.05694505)"
I152060001,801,Simple Assault,ASSAULT - SIMPLE,B3,468,,7/20/2015 15:31,2015,7,Monday,15,Part Two,HAZLETON ST,42.27997063,-71.09553354,"(42.27997063, -71.09553354)"
I152060000,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,207,,7/20/2015 16:50,2015,7,Monday,16,Part Three,SUMMER ST,42.34444027,-71.03917598,"(42.34444027, -71.03917598)"
I152059999,616,Larceny,LARCENY THEFT OF BICYCLE,B2,586,,7/18/2015 21:00,2015,7,Saturday,21,Part One,HILLSIDE ST,42.33013124,-71.10138008,"(42.33013124, -71.10138008)"
I152059998,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,336,,7/20/2015 16:22,2015,7,Monday,16,Part Three,NORTON ST,42.30626521,-71.06864556,"(42.30626521, -71.06864556)"
I152059997,3115,Investigate Person,INVESTIGATE PERSON,A1,74,,7/20/2015 6:45,2015,7,Monday,6,Part Three,MERRIMAC ST,42.363083,-71.059754,"(42.36308300, -71.05975400)"
I152059996,1845,Drug Violation,DRUGS - POSS CLASS D,D4,170,,7/20/2015 16:49,2015,7,Monday,16,Part Two,SHAWMUT AVE,42.3380454,-71.07697786,"(42.33804540, -71.07697786)"
I152059996,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,D4,170,,7/20/2015 16:49,2015,7,Monday,16,Part Two,SHAWMUT AVE,42.3380454,-71.07697786,"(42.33804540, -71.07697786)"
I152059995,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,D4,627,,7/20/2015 16:10,2015,7,Monday,16,Part Three,BOYLSTON ST,42.3436134,-71.10130276,"(42.34361340, -71.10130276)"
I152059994,2647,Other,THREATS TO DO BODILY HARM,A1,117,,7/20/2015 16:04,2015,7,Monday,16,Part Two,BOYLSTON ST,42.3523411,-71.06432465,"(42.35234110, -71.06432465)"
I152059993,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,D4,152,,7/20/2015 17:01,2015,7,Monday,17,Part Two,TREMONT ST,42.34316129,-71.0731346,"(42.34316129, -71.07313460)"
I152059992,2629,Harassment,HARASSMENT,C6,913,,7/20/2015 12:30,2015,7,Monday,12,Part Two,WESTWIND RD,42.31878665,-71.04178884,"(42.31878665, -71.04178884)"
I152059991,619,Larceny,LARCENY ALL OTHERS,C6,220,,7/17/2015 12:00,2015,7,Friday,12,Part One,MERCER ST,42.33339529,-71.04902645,"(42.33339529, -71.04902645)"
I152059991,724,Auto Theft,AUTO THEFT,C6,220,,7/17/2015 12:00,2015,7,Friday,12,Part One,MERCER ST,42.33339529,-71.04902645,"(42.33339529, -71.04902645)"
I152059989,3008,Medical Assistance,SUICIDE / SUICIDE ATTEMPT,C11,254,,7/20/2015 15:21,2015,7,Monday,15,Part Three,DORCHESTER AVE,42.30947615,-71.05800088,"(42.30947615, -71.05800088)"
I152059987,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,215,,7/2/2015 15:00,2015,7,Thursday,15,Part Three,W SEVENTH ST,42.33392802,-71.05027284,"(42.33392802, -71.05027284)"
I152059986,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,303,,7/20/2015 16:26,2015,7,Monday,16,Part Two,BRAGDON ST,42.31925844,-71.10003222,"(42.31925844, -71.10003222)"
I152059985,2629,Harassment,HARASSMENT,B2,328,,7/20/2015 16:35,2015,7,Monday,16,Part Two,BRUNSWICK ST,42.30833371,-71.07599128,"(42.30833371, -71.07599128)"
I152059983,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,522,,7/20/2015 15:23,2015,7,Monday,15,Part Three,HYDE PARK AVE,42.25332979,-71.12467152,"(42.25332979, -71.12467152)"
I152059982,3201,Property Lost,PROPERTY - LOST,C11,355,,7/15/2015 23:45,2015,7,Wednesday,23,Part Three,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I152059981,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,273,,7/19/2015 18:00,2015,7,Sunday,18,Part One,MASSACHUSETTS AVE,42.33825572,-71.07920918,"(42.33825572, -71.07920918)"
I152059979,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,467,,7/10/2015 0:00,2015,7,Friday,0,Part Three,HARVARD ST,42.2850804,-71.09700321,"(42.28508040, -71.09700321)"
I152059978,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,E18,519,,7/18/2015 20:00,2015,7,Saturday,20,Part Three,PIERCE ST,42.25556696,-71.11902026,"(42.25556696, -71.11902026)"
I152059976,3201,Property Lost,PROPERTY - LOST,E5,663,,7/19/2015 15:56,2015,7,Sunday,15,Part Three,WALTER ST,42.29234077,-71.13048371,"(42.29234077, -71.13048371)"
I152059975,301,Robbery,ROBBERY - STREET,D4,171,,7/20/2015 15:00,2015,7,Monday,15,Part One,HARRISON AVE,42.33555954,-71.07436364,"(42.33555954, -71.07436364)"
I152059974,3625,Other,DANGEROUS OR HAZARDOUS CONDITION,A1,95,,7/20/2015 14:47,2015,7,Monday,14,Part Three,STATE ST,42.35961316,-71.05195809,"(42.35961316, -71.05195809)"
I152059972,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,566,,7/20/2015 11:00,2015,7,Monday,11,Part Three,FRANKLIN PARK RD,42.30238064,-71.0871183,"(42.30238064, -71.08711830)"
I152059970,613,Larceny,LARCENY SHOPLIFTING,C11,450,,7/20/2015 13:44,2015,7,Monday,13,Part One,WASHINGTON ST,42.29057504,-71.07165726,"(42.29057504, -71.07165726)"
I152059969,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,279,,7/20/2015 15:10,2015,7,Monday,15,Part Three,DUDLEY ST,42.32849656,-71.08089725,"(42.32849656, -71.08089725)"
I152059968,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,362,,7/19/2015 10:34,2015,7,Sunday,10,Part Two,MOULTRIE ST,42.29202737,-71.06796635,"(42.29202737, -71.06796635)"
I152059967,3201,Property Lost,PROPERTY - LOST,D4,622,,7/20/2015 12:00,2015,7,Monday,12,Part Three,COMMONWEALTH AVE,42.34901461,-71.09756488,"(42.34901461, -71.09756488)"
I152059966,3208,Property Lost,PROPERTY - MISSING,C11,357,,7/20/2015 12:00,2015,7,Monday,12,Part Three,WASHINGTON ST,42.29855898,-71.07307742,"(42.29855898, -71.07307742)"
I152059965,2647,Other,THREATS TO DO BODILY HARM,C6,915,,7/18/2015 10:00,2015,7,Saturday,10,Part Two,MERCER ST,42.33129727,-71.04924949,"(42.33129727, -71.04924949)"
I152059964,2647,Other,THREATS TO DO BODILY HARM,E13,509,,7/20/2015 14:24,2015,7,Monday,14,Part Two,WENHAM ST,42.29814161,-71.11337186,"(42.29814161, -71.11337186)"
I152059961,3114,Investigate Property,INVESTIGATE PROPERTY,C11,362,,7/19/2015 15:02,2015,7,Sunday,15,Part Three,MOULTRIE ST,42.29202737,-71.06796635,"(42.29202737, -71.06796635)"
I152059958,2647,Other,THREATS TO DO BODILY HARM,C11,364,,7/20/2015 14:57,2015,7,Monday,14,Part Two,ADAMS ST,42.29563934,-71.05623343,"(42.29563934, -71.05623343)"
I152059957,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",D14,799,,7/20/2015 14:19,2015,7,Monday,14,Part Three,CHESTER ST,42.35316369,-71.12820416,"(42.35316369, -71.12820416)"
I152059956,3201,Property Lost,PROPERTY - LOST,D4,271,,7/20/2015 13:35,2015,7,Monday,13,Part Three,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I152059955,3115,Investigate Person,INVESTIGATE PERSON,E18,519,,7/20/2015 12:56,2015,7,Monday,12,Part Three,PIERCE ST,42.25711406,-71.11719143,"(42.25711406, -71.11719143)"
I152059954,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,598,,7/20/2015 14:26,2015,7,Monday,14,Part One,DALTON ST,42.34634313,-71.08482013,"(42.34634313, -71.08482013)"
I152059953,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,524,,7/20/2015 14:02,2015,7,Monday,14,Part Three,BADGER RD,42.24159827,-71.1252447,"(42.24159827, -71.12524470)"
I152059952,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,519,,7/20/2015 13:15,2015,7,Monday,13,Part Three,CENTRAL AVE,42.25810559,-71.12101221,"(42.25810559, -71.12101221)"
I152059951,2663,Other,VIOLATION - CITY ORDINANCE CONSTRUCTION PERMIT,A7,30,,7/20/2015 13:01,2015,7,Monday,13,Part Two,SUMNER ST,42.36772441,-71.03706813,"(42.36772441, -71.03706813)"
I152059951,2660,Other,OTHER OFFENSE,A7,30,,7/20/2015 13:01,2015,7,Monday,13,Part Two,SUMNER ST,42.36772441,-71.03706813,"(42.36772441, -71.03706813)"
I152059950,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,257,,7/20/2015 13:47,2015,7,Monday,13,Part Three,SAWYER AVE,42.31301336,-71.06316929,"(42.31301336, -71.06316929)"
I152059949,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,644,,7/20/2015 14:18,2015,7,Monday,14,Part One,ELIOT ST,42.31306145,-71.11889393,"(42.31306145, -71.11889393)"
I152059948,1402,Vandalism,VANDALISM,C11,384,,7/18/2015 18:00,2015,7,Saturday,18,Part Two,GALLIVAN BLVD,42.28349369,-71.04831304,"(42.28349369, -71.04831304)"
I152059947,3115,Investigate Person,INVESTIGATE PERSON,C11,396,,7/20/2015 13:51,2015,7,Monday,13,Part Three,DORCHESTER AVE,42.29025219,-71.06304942,"(42.29025219, -71.06304942)"
I152059946,617,Larceny,LARCENY THEFT FROM BUILDING,D4,171,,7/17/2015 8:00,2015,7,Friday,8,Part One,HARRISON AVE,42.33511904,-71.0749171,"(42.33511904, -71.07491710)"
I152059945,3301,Verbal Disputes,VERBAL DISPUTE,B3,449,,7/20/2015 12:38,2015,7,Monday,12,Part Three,SPENCER ST,42.2920407,-71.07544515,"(42.29204070, -71.07544515)"
I152059944,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,915,,7/20/2015 12:59,2015,7,Monday,12,Part Three,BENT CT,42.33052473,-71.04797034,"(42.33052473, -71.04797034)"
I152059943,1402,Vandalism,VANDALISM,C6,177,,7/20/2015 12:13,2015,7,Monday,12,Part Two,NEWMARKET SQ,42.32938159,-71.06704418,"(42.32938159, -71.06704418)"
I152059942,1402,Vandalism,VANDALISM,C6,216,,7/19/2015 22:05,2015,7,Sunday,22,Part Two,DORCHESTER ST,42.33227604,-71.05205464,"(42.33227604, -71.05205464)"
I152059941,3201,Property Lost,PROPERTY - LOST,D4,624,,7/17/2015 13:00,2015,7,Friday,13,Part Three,BOYLSTON ST,42.34529523,-71.09509486,"(42.34529523, -71.09509486)"
I152059940,3115,Investigate Person,INVESTIGATE PERSON,A1,111,,7/20/2015 13:28,2015,7,Monday,13,Part Three,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I152059939,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,903,,7/20/2015 13:00,2015,7,Monday,13,Part Two,HAMMOND ST,42.33443652,-71.08193625,"(42.33443652, -71.08193625)"
I152059937,3201,Property Lost,PROPERTY - LOST,D4,903,,7/17/2015 13:50,2015,7,Friday,13,Part Three,DITMUS CT,42.33700248,-71.08227581,"(42.33700248, -71.08227581)"
I152059936,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,70,,7/20/2015 12:43,2015,7,Monday,12,Part Three,BEACON ST,42.35641912,-71.06834742,"(42.35641912, -71.06834742)"
I152059935,617,Larceny,LARCENY THEFT FROM BUILDING,A1,106,,7/16/2015 18:45,2015,7,Thursday,18,Part One,FEDERAL ST,42.35501985,-71.05642713,"(42.35501985, -71.05642713)"
I152059934,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E13,508,,7/20/2015 13:18,2015,7,Monday,13,Part Two,HYDE PARK AVE,42.29606,-71.116257,"(42.29606000, -71.11625700)"
I152059934,2905,Violations,VAL - OPERATING WITHOUT LICENSE,E13,508,,7/20/2015 13:18,2015,7,Monday,13,Part Two,HYDE PARK AVE,42.29606,-71.116257,"(42.29606000, -71.11625700)"
I152059933,1874,Drug Violation,DRUGS - OTHER,C6,200,,7/20/2015 11:00,2015,7,Monday,11,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I152059932,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,267,,7/20/2015 13:15,2015,7,Monday,13,Part Three,MOUNT PLEASANT AVE,42.3263576,-71.07886301,"(42.32635760, -71.07886301)"
I152059931,1874,Drug Violation,DRUGS - OTHER,C6,200,,7/20/2015 10:00,2015,7,Monday,10,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I152059930,613,Larceny,LARCENY SHOPLIFTING,B2,287,,7/20/2015 13:21,2015,7,Monday,13,Part One,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
I152059928,2647,Other,THREATS TO DO BODILY HARM,E18,503,,7/20/2015 10:04,2015,7,Monday,10,Part Two,AMERICAN LEGION HWY,42.28314714,-71.11374152,"(42.28314714, -71.11374152)"
